Date,close
2016-07-01,402.7146301269531
2016-07-04,411.0351867675781
2016-07-05,400.54736328125
2016-07-07,391.8011779785156
2016-07-08,388.9373779296875
2016-07-11,389.6340026855469
2016-07-12,384.4868469238281
2016-07-13,387.1958312988281
2016-07-14,392.0720825195313
2016-07-15,392.26556396484375
2016-07-18,394.66497802734375
2016-07-19,394.3167114257813
2016-07-20,394.81982421875
2016-07-21,390.02099609375
2016-07-22,393.2718200683594
2016-07-25,390.5240478515625
2016-07-26,386.5379638671875
2016-07-27,385.4544372558594
2016-07-28,391.9172973632813
2016-07-29,393.8135681152344
2016-08-01,396.561279296875
2016-08-02,402.0180358886719
2016-08-03,395.7873229980469
2016-08-04,400.1604309082031
2016-08-05,402.1341857910156
2016-08-08,410.4547424316406
2016-08-09,418.1947326660156
2016-08-10,414.169921875
2016-08-11,412.1575927734375
2016-08-12,415.5244140625
2016-08-16,415.7179260253906
2016-08-17,425.1994934082031
2016-08-18,441.87933349609375
2016-08-19,446.8716125488281
2016-08-22,457.8625183105469
2016-08-23,449.27099609375
2016-08-24,461.2294616699219
2016-08-25,454.1473083496094
2016-08-26,461.5389709472656
2016-08-29,475.16156005859375
2016-08-30,496.7947998046875
2016-08-31,504.8445129394531
2016-09-01,492.3832092285156
2016-09-02,491.7252197265625
2016-09-06,504.534912109375
2016-09-07,500.7810668945313
2016-09-08,502.60003662109375
2016-09-09,498.2268676757813
2016-09-12,479.8443298339844
2016-09-14,488.66790771484375
2016-09-15,485.5632629394531
2016-09-16,482.14013671875
2016-09-19,483.93115234375
2016-09-20,479.7918090820313
2016-09-21,479.99066162109375
2016-09-22,488.62799072265625
2016-09-23,493.4840698242187
2016-09-26,495.195556640625
2016-09-27,505.3455200195313
2016-09-28,526.6802978515625
2016-09-29,515.2169189453125
2016-09-30,525.5260009765625
2016-10-03,532.9693603515625
2016-10-04,574.8026733398438
2016-10-05,556.015380859375
2016-10-06,556.2145385742188
2016-10-07,559.796875
2016-10-10,570.7029418945312
2016-10-13,550.36328125
2016-10-14,577.2706298828125
2016-10-17,604.0980834960938
2016-10-18,601.4312744140625
2016-10-19,605.25244140625
2016-10-20,604.2971801757812
2016-10-21,628.4977416992188
2016-10-24,629.8112182617188
2016-10-25,612.2578125
2016-10-26,608.755126953125
2016-10-27,599.3216552734375
2016-10-28,604.854248046875
2016-11-01,616.5567016601562
